ID_EoL,CanonicalName,BinomialName,Order,Family,Genus,Species,Domestication,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n_per_km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,Diet,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGBodyMass,ParentalCare,DevelopmentStrategy,HeadOrnaments,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
328326,Sus philippensis,Sus_philippensis,Artiodactyla,Suidae,Sus,philippensis,https://en.wikipedia.org/wiki/Philippine_warty_pig,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,
328327,Sus salvanius,Sus_salvanius,Artiodactyla,Suidae,Sus,salvanius,https://en.wikipedia.org/wiki/Pygmy_hog,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,,ADW,,,,,,,,,,,,,,,,,,
328329,Sus verrucosus,Sus_verrucosus,Artiodactyla,Suidae,Sus,verrucosus,https://en.wikipedia.org/wiki/Javan_warty_pig,https://en.wikipedia.org/wiki/Javan_warty_pig,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328711,Sylvicapra grimmia,Sylvicapra_grimmia,Artiodactyla,Bovidae,Sylvicapra,grimmia,https://en.wikipedia.org/wiki/Common_duiker,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328707,Syncerus caffer,Syncerus_caffer,Artiodactyla,Bovidae,Syncerus,caffer,https://en.wikipedia.org/wiki/African_buffalo,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
47187256,Tapirus bairdii,Tapirus_bairdii,Perissodactyla,Tapiridae,Tapirus,bairdii,https://en.wikipedia.org/wiki/Baird%27s_tapir,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
49149276,Tapirus indicus,Tapirus_indicus,Perissodactyla,Tapiridae,Tapirus,indicus,https://en.wikipedia.org/wiki/Malayan_tapir,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129472,Tapirus pinchaque,Tapirus_pinchaque,Perissodactyla,Tapiridae,Tapirus,pinchaque,https://en.wikipedia.org/wiki/Mountain_tapir,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328009,Tapirus terrestris,Tapirus_terrestris,Perissodactyla,Tapiridae,Tapirus,terrestris,https://en.wikipedia.org/wiki/South_American_tapir,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038783,Taurotragus derbianus,Taurotragus_derbianus,Artiodactyla,Bovidae,Taurotragus,derbianus,https://en.wikipedia.org/wiki/Giant_eland,https://en.wikipedia.org/wiki/Giant_eland,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,PanTHERIA,,,,,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038784,Taurotragus oryx,Taurotragus_oryx,Artiodactyla,Bovidae,Taurotragus,oryx,https://en.wikipedia.org/wiki/Common_eland,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
357663,Tayassu pecari,Tayassu_pecari,Artiodactyla,Tayassuidae,Tayassu,pecari,https://en.wikipedia.org/wiki/White-lipped_peccary,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038785,Tetracerus quadricornis,Tetracerus_quadricornis,Artiodactyla,Bovidae,Tetracerus,quadricornis,https://en.wikipedia.org/wiki/Four-horned_antelope,https://en.wikipedia.org/wiki/Four-horned_antelope,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038786,Tragelaphus angasii,Tragelaphus_angasii,Artiodactyla,Bovidae,Tragelaphus,angasii,https://en.wikipedia.org/wiki/Nyala,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038787,Tragelaphus buxtoni,Tragelaphus_buxtoni,Artiodactyla,Bovidae,Tragelaphus,buxtoni,https://en.wikipedia.org/wiki/Mountain_nyala,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038788,Tragelaphus eurycerus,Tragelaphus_eurycerus,Artiodactyla,Bovidae,Tragelaphus,eurycerus,https://en.wikipedia.org/wiki/Bongo_(antelope),PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038789,Tragelaphus imberbis,Tragelaphus_imberbis,Artiodactyla,Bovidae,Tragelaphus,imberbis,https://en.wikipedia.org/wiki/Lesser_kudu,https://en.wikipedia.org/wiki/Lesser_kudu,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038790,Tragelaphus scriptus,Tragelaphus_scriptus,Artiodactyla,Bovidae,Tragelaphus,scriptus,https://nl.wikipedia.org/wiki/Bosbok,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038791,Tragelaphus spekii,Tragelaphus_spekii,Artiodactyla,Bovidae,Tragelaphus,spekii,https://en.wikipedia.org/wiki/Sitatunga,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038792,Tragelaphus strepsiceros,Tragelaphus_strepsiceros,Artiodactyla,Bovidae,Tragelaphus,strepsiceros,https://en.wikipedia.org/wiki/Greater_kudu,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328340,Tragulus napu,Tragulus_napu,Artiodactyla,Tragulidae,Tragulus,napu,https://en.wikipedia.org/wiki/Greater_mouse-deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
4445338,Tragulus nigricans,Tragulus_nigricans,Artiodactyla,Tragulidae,Tragulus,nigricans,https://en.wikipedia.org/wiki/Philippine_mouse-deer,https://en.wikipedia.org/wiki/Philippine_mouse-deer,"https://www.zooborns.com/zooborns/mouse-deer/#:~:text=Contrary%20to%20its%20common%20name,rarely%20weigh%20more%20than%201kg.",Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Philippine_mouse-deer,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7260319,Tragulus versicolor,Tragulus_versicolor,Artiodactyla,Tragulidae,Tragulus,versicolor,https://en.wikipedia.org/wiki/Vietnam_mouse-deer,https://en.wikipedia.org/wiki/Vietnam_mouse-deer,https://www.ecologyasia.com/verts/mammals/silver-backed-mousedeer.htm,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445340,Tragulus williamsoni,Tragulus_williamsoni,Artiodactyla,Tragulidae,Tragulus,williamsoni,https://en.wikipedia.org/wiki/Williamson%27s_mouse-deer,Data deficient,"note: this is for the genus, not the species in question https://en.wikipedia.org/wiki/Tragulus",Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
